image_id,decision,suspicious_slots,plate_text,ocr_plate_text,plate_text_corrected,suspicious_characters,slot_count,plate_type,input_path,rectified_path,notes,annotated_at
IPC_2025-08-14.16.22.22.4640,clear,,,,false,,7,blue_standard,/home/yuehe/cjn/lisence-plate-forgery/data/images/IPC_2025-08-14.16.22.22.4640.jpg,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/IPC_2025-08-14.16.22.22.4640/03_rectified.jpg,,2026-08-26T11:07:22+08:00
IPC_2025-08-14.16.22.24.2970,clear,,,,false,,7,blue_standard,/home/yuehe/cjn/lisence-plate-forgery/data/images/IPC_2025-08-14.16.22.24.2970.jpg,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/IPC_2025-08-14.16.22.24.2970/03_rectified.jpg,,2026-08-26T11:07:24+08:00
IPC_2025-08-14.16.22.26.3469,clear,,,,false,,7,blue_standard,/home/yuehe/cjn/lisence-plate-forgery/data/images/IPC_2025-08-14.16.22.26.3469.jpg,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/IPC_2025-08-14.16.22.26.3469/03_rectified.jpg,,2026-08-26T11:07:26+08:00
IPC_2025-08-14.16.22.28.1150,clear,,,,false,,7,blue_standard,/home/yuehe/cjn/lisence-plate-forgery/data/images/IPC_2025-08-14.16.22.28.1150.jpg,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/IPC_2025-08-14.16.22.28.1150/03_rectified.jpg,,2026-08-26T11:07:29+08:00
IPC_2025-08-14.16.22.31.1130,clear,,,,false,,7,blue_standard,/home/yuehe/cjn/lisence-plate-forgery/data/images/IPC_2025-08-14.16.22.31.1130.jpg,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/IPC_2025-08-14.16.22.31.1130/03_rectified.jpg,,2026-08-26T11:07:31+08:00
IPC_2025-08-14.16.22.32.4480,clear,,,,false,,7,blue_standard,/home/yuehe/cjn/lisence-plate-forgery/data/images/IPC_2025-08-14.16.22.32.4480.jpg,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/IPC_2025-08-14.16.22.32.4480/03_rectified.jpg,,2026-08-26T11:07:35+08:00
IPC_2025-08-14.16.22.37.7790,clear,,,,false,,7,blue_standard,/home/yuehe/cjn/lisence-plate-forgery/data/images/IPC_2025-08-14.16.22.37.7790.jpg,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/IPC_2025-08-14.16.22.37.7790/03_rectified.jpg,,2026-08-26T11:07:37+08:00
IPC_2025-08-14.16.22.39.4060,clear,,,,false,,7,blue_standard,/home/yuehe/cjn/lisence-plate-forgery/data/images/IPC_2025-08-14.16.22.39.4060.jpg,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/IPC_2025-08-14.16.22.39.4060/03_rectified.jpg,,2026-08-26T11:07:39+08:00
IPC_2025-08-14.16.22.41.1270,clear,,,,false,,7,blue_standard,/home/yuehe/cjn/lisence-plate-forgery/data/images/IPC_2025-08-14.16.22.41.1270.jpg,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/IPC_2025-08-14.16.22.41.1270/03_rectified.jpg,,2026-08-26T11:07:42+08:00
IPC_2025-08-14.16.22.42.7940,clear,,,,false,,7,blue_standard,/home/yuehe/cjn/lisence-plate-forgery/data/images/IPC_2025-08-14.16.22.42.7940.jpg,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/IPC_2025-08-14.16.22.42.7940/03_rectified.jpg,,2026-08-26T11:07:45+08:00
IPC_2025-08-14.16.22.44.0210,clear,,,,false,,7,blue_standard,/home/yuehe/cjn/lisence-plate-forgery/data/images/IPC_2025-08-14.16.22.44.0210.jpg,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/IPC_2025-08-14.16.22.44.0210/03_rectified.jpg,,2026-08-26T11:07:49+08:00
IPC_2025-08-14.16.22.47.7900,clear,,,,false,,7,blue_standard,/home/yuehe/cjn/lisence-plate-forgery/data/images/IPC_2025-08-14.16.22.47.7900.jpg,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/IPC_2025-08-14.16.22.47.7900/03_rectified.jpg,,2026-08-26T11:07:53+08:00
IPC_2025-08-14.16.22.49.3420,clear,,,,false,,7,blue_standard,/home/yuehe/cjn/lisence-plate-forgery/data/images/IPC_2025-08-14.16.22.49.3420.jpg,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/IPC_2025-08-14.16.22.49.3420/03_rectified.jpg,,2026-08-26T11:07:55+08:00
IPC_2025-08-14.16.22.51.6090,clear,,,,false,,7,blue_standard,/home/yuehe/cjn/lisence-plate-forgery/data/images/IPC_2025-08-14.16.22.51.6090.jpg,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/IPC_2025-08-14.16.22.51.6090/03_rectified.jpg,,2026-08-26T11:07:57+08:00
IPC_2025-08-14.16.22.53.3500,clear,,,,false,,7,blue_standard,/home/yuehe/cjn/lisence-plate-forgery/data/images/IPC_2025-08-14.16.22.53.3500.jpg,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/IPC_2025-08-14.16.22.53.3500/03_rectified.jpg,,2026-08-26T11:08:01+08:00
IPC_2025-08-14.16.22.58.0690,clear,,,,false,,7,blue_standard,/home/yuehe/cjn/lisence-plate-forgery/data/images/IPC_2025-08-14.16.22.58.0690.jpg,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/IPC_2025-08-14.16.22.58.0690/03_rectified.jpg,,2026-08-26T11:08:04+08:00
IPC_2025-08-14.16.22.59.1140,clear,,,,false,,7,blue_standard,/home/yuehe/cjn/lisence-plate-forgery/data/images/IPC_2025-08-14.16.22.59.1140.jpg,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/IPC_2025-08-14.16.22.59.1140/03_rectified.jpg,,2026-08-26T11:08:07+08:00
IPC_2025-08-14.16.23.00.6830,clear,,,,false,,7,blue_standard,/home/yuehe/cjn/lisence-plate-forgery/data/images/IPC_2025-08-14.16.23.00.6830.jpg,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/IPC_2025-08-14.16.23.00.6830/03_rectified.jpg,,2026-08-26T11:08:12+08:00
IPC_2025-08-14.16.23.02.3650,clear,,,,false,,7,blue_standard,/home/yuehe/cjn/lisence-plate-forgery/data/images/IPC_2025-08-14.16.23.02.3650.jpg,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/IPC_2025-08-14.16.23.02.3650/03_rectified.jpg,,2026-08-26T11:08:14+08:00
IPC_2025-08-14.16.23.03.7750,clear,,,,false,,7,blue_standard,/home/yuehe/cjn/lisence-plate-forgery/data/images/IPC_2025-08-14.16.23.03.7750.jpg,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/IPC_2025-08-14.16.23.03.7750/03_rectified.jpg,,2026-08-26T11:08:17+08:00
IPC_2025-08-14.16.23.08.7180,clear,,,,false,,7,blue_standard,/home/yuehe/cjn/lisence-plate-forgery/data/images/IPC_2025-08-14.16.23.08.7180.jpg,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/IPC_2025-08-14.16.23.08.7180/03_rectified.jpg,,2026-08-26T11:08:20+08:00
IPC_2025-08-14.16.23.10.4290,clear,,,,false,,7,blue_standard,/home/yuehe/cjn/lisence-plate-forgery/data/images/IPC_2025-08-14.16.23.10.4290.jpg,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/IPC_2025-08-14.16.23.10.4290/03_rectified.jpg,,2026-08-26T11:08:22+08:00
IPC_2025-08-14.16.23.11.9880,clear,,,,false,,7,blue_standard,/home/yuehe/cjn/lisence-plate-forgery/data/images/IPC_2025-08-14.16.23.11.9880.jpg,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/IPC_2025-08-14.16.23.11.9880/03_rectified.jpg,,2026-08-26T11:08:26+08:00
IPC_2025-08-14.16.23.13.5310,clear,,,,false,,7,blue_standard,/home/yuehe/cjn/lisence-plate-forgery/data/images/IPC_2025-08-14.16.23.13.5310.jpg,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/IPC_2025-08-14.16.23.13.5310/03_rectified.jpg,,2026-08-26T11:08:30+08:00
IPC_2025-08-14.16.23.15.9530,clear,,,,false,,7,blue_standard,/home/yuehe/cjn/lisence-plate-forgery/data/images/IPC_2025-08-14.16.23.15.9530.jpg,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/IPC_2025-08-14.16.23.15.9530/03_rectified.jpg,,2026-08-26T11:08:32+08:00
IPC_2025-08-14.16.23.17.0010,clear,,,,false,,7,blue_standard,/home/yuehe/cjn/lisence-plate-forgery/data/images/IPC_2025-08-14.16.23.17.0010.jpg,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/IPC_2025-08-14.16.23.17.0010/03_rectified.jpg,,2026-08-26T11:08:35+08:00
IPC_2025-08-14.16.23.18.2790,clear,,,,false,,7,blue_standard,/home/yuehe/cjn/lisence-plate-forgery/data/images/IPC_2025-08-14.16.23.18.2790.jpg,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/IPC_2025-08-14.16.23.18.2790/03_rectified.jpg,,2026-08-26T11:08:37+08:00
IPC_2025-08-14.16.23.20.1380,clear,,,,false,,7,blue_standard,/home/yuehe/cjn/lisence-plate-forgery/data/images/IPC_2025-08-14.16.23.20.1380.jpg,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/IPC_2025-08-14.16.23.20.1380/03_rectified.jpg,,2026-08-26T11:08:44+08:00
IPC_2025-08-14.16.23.21.8490,clear,,,,false,,7,blue_standard,/home/yuehe/cjn/lisence-plate-forgery/data/images/IPC_2025-08-14.16.23.21.8490.jpg,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/IPC_2025-08-14.16.23.21.8490/03_rectified.jpg,,2026-08-26T11:08:47+08:00
IPC_2025-08-14.16.23.22.8470,clear,,,,false,,7,blue_standard,/home/yuehe/cjn/lisence-plate-forgery/data/images/IPC_2025-08-14.16.23.22.8470.jpg,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/IPC_2025-08-14.16.23.22.8470/03_rectified.jpg,,2026-08-26T11:08:49+08:00
IPC_2025-08-14.16.23.23.9820,clear,,,,false,,7,blue_standard,/home/yuehe/cjn/lisence-plate-forgery/data/images/IPC_2025-08-14.16.23.23.9820.jpg,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/IPC_2025-08-14.16.23.23.9820/03_rectified.jpg,,2026-08-26T11:08:52+08:00
IPC_2025-08-14.16.23.25.0550,clear,,,,false,,7,blue_standard,/home/yuehe/cjn/lisence-plate-forgery/data/images/IPC_2025-08-14.16.23.25.0550.jpg,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/IPC_2025-08-14.16.23.25.0550/03_rectified.jpg,,2026-08-26T11:08:58+08:00
IPC_2025-08-14.16.23.26.8560,clear,,,,false,,7,blue_standard,/home/yuehe/cjn/lisence-plate-forgery/data/images/IPC_2025-08-14.16.23.26.8560.jpg,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/IPC_2025-08-14.16.23.26.8560/03_rectified.jpg,,2026-08-26T11:09:08+08:00
IPC_2025-08-14.16.23.27.8000,clear,,,,false,,7,blue_standard,/home/yuehe/cjn/lisence-plate-forgery/data/images/IPC_2025-08-14.16.23.27.8000.jpg,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/IPC_2025-08-14.16.23.27.8000/03_rectified.jpg,,2026-08-26T11:09:14+08:00
IPC_2025-08-14.16.23.29.3110,clear,,,,false,,7,blue_standard,/home/yuehe/cjn/lisence-plate-forgery/data/images/IPC_2025-08-14.16.23.29.3110.jpg,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/IPC_2025-08-14.16.23.29.3110/03_rectified.jpg,,2026-08-26T11:09:17+08:00
IPC_2025-08-14.16.23.30.5430,clear,,,,false,,7,blue_standard,/home/yuehe/cjn/lisence-plate-forgery/data/images/IPC_2025-08-14.16.23.30.5430.jpg,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/IPC_2025-08-14.16.23.30.5430/03_rectified.jpg,,2026-08-26T11:09:21+08:00
IPC_2025-08-14.16.23.31.6610,clear,,,,false,,7,blue_standard,/home/yuehe/cjn/lisence-plate-forgery/data/images/IPC_2025-08-14.16.23.31.6610.jpg,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/IPC_2025-08-14.16.23.31.6610/03_rectified.jpg,,2026-08-26T11:09:23+08:00
IPC_2025-08-14.16.23.33.2180,clear,,,,false,,7,blue_standard,/home/yuehe/cjn/lisence-plate-forgery/data/images/IPC_2025-08-14.16.23.33.2180.jpg,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/IPC_2025-08-14.16.23.33.2180/03_rectified.jpg,,2026-08-26T11:09:27+08:00
IPC_2025-08-14.16.23.34.5920,clear,,,,false,,7,blue_standard,/home/yuehe/cjn/lisence-plate-forgery/data/images/IPC_2025-08-14.16.23.34.5920.jpg,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/IPC_2025-08-14.16.23.34.5920/03_rectified.jpg,,2026-08-26T11:09:29+08:00
IPC_2025-08-14.16.23.35.4450,clear,,,,false,,7,blue_standard,/home/yuehe/cjn/lisence-plate-forgery/data/images/IPC_2025-08-14.16.23.35.4450.jpg,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/IPC_2025-08-14.16.23.35.4450/03_rectified.jpg,,2026-08-26T11:09:31+08:00
IPC_2025-08-14.16.23.36.6260,clear,,,,false,,7,blue_standard,/home/yuehe/cjn/lisence-plate-forgery/data/images/IPC_2025-08-14.16.23.36.6260.jpg,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/IPC_2025-08-14.16.23.36.6260/03_rectified.jpg,,2026-08-26T11:09:34+08:00
IPC_2025-08-14.16.23.38.3840,clear,,,,false,,7,blue_standard,/home/yuehe/cjn/lisence-plate-forgery/data/images/IPC_2025-08-14.16.23.38.3840.jpg,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/IPC_2025-08-14.16.23.38.3840/03_rectified.jpg,,2026-08-26T11:09:36+08:00
IPC_2025-08-14.16.23.40.3430,clear,,,,false,,7,blue_standard,/home/yuehe/cjn/lisence-plate-forgery/data/images/IPC_2025-08-14.16.23.40.3430.jpg,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/IPC_2025-08-14.16.23.40.3430/03_rectified.jpg,,2026-08-26T11:09:39+08:00
IPC_2025-08-14.16.23.41.9360,clear,,,,false,,7,blue_standard,/home/yuehe/cjn/lisence-plate-forgery/data/images/IPC_2025-08-14.16.23.41.9360.jpg,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/IPC_2025-08-14.16.23.41.9360/03_rectified.jpg,,2026-08-26T11:09:41+08:00
IPC_2025-08-14.16.23.43.1890,clear,,,,false,,7,blue_standard,/home/yuehe/cjn/lisence-plate-forgery/data/images/IPC_2025-08-14.16.23.43.1890.jpg,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/IPC_2025-08-14.16.23.43.1890/03_rectified.jpg,,2026-08-26T11:09:43+08:00
IPC_2025-08-14.16.23.45.8139,clear,,,,false,,7,blue_standard,/home/yuehe/cjn/lisence-plate-forgery/data/images/IPC_2025-08-14.16.23.45.8139.jpg,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/IPC_2025-08-14.16.23.45.8139/03_rectified.jpg,,2026-08-26T11:09:49+08:00
IPC_2025-08-14.16.23.48.0790,clear,,,,false,,7,blue_standard,/home/yuehe/cjn/lisence-plate-forgery/data/images/IPC_2025-08-14.16.23.48.0790.jpg,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/IPC_2025-08-14.16.23.48.0790/03_rectified.jpg,,2026-08-26T11:09:51+08:00
IPC_2025-08-14.16.23.49.3620,clear,,,,false,,7,blue_standard,/home/yuehe/cjn/lisence-plate-forgery/data/images/IPC_2025-08-14.16.23.49.3620.jpg,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/IPC_2025-08-14.16.23.49.3620/03_rectified.jpg,,2026-08-26T11:09:54+08:00
IPC_2025-08-14.16.23.52.4110,clear,,,,false,,7,blue_standard,/home/yuehe/cjn/lisence-plate-forgery/data/images/IPC_2025-08-14.16.23.52.4110.jpg,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/IPC_2025-08-14.16.23.52.4110/03_rectified.jpg,,2026-08-26T11:09:56+08:00
IPC_2025-08-14.16.24.28.0140,clear,,,,false,,7,blue_standard,/home/yuehe/cjn/lisence-plate-forgery/data/images/IPC_2025-08-14.16.24.28.0140.jpg,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/IPC_2025-08-14.16.24.28.0140/03_rectified.jpg,,2026-08-26T11:09:58+08:00
IPC_2025-08-14.16.24.29.4130,clear,,,,false,,7,blue_standard,/home/yuehe/cjn/lisence-plate-forgery/data/images/IPC_2025-08-14.16.24.29.4130.jpg,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/IPC_2025-08-14.16.24.29.4130/03_rectified.jpg,,2026-08-26T11:10:01+08:00
IPC_2025-08-14.16.24.31.7540,clear,,,,false,,7,blue_standard,/home/yuehe/cjn/lisence-plate-forgery/data/images/IPC_2025-08-14.16.24.31.7540.jpg,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/IPC_2025-08-14.16.24.31.7540/03_rectified.jpg,,2026-08-26T11:10:06+08:00
IPC_2025-08-14.16.24.33.6710,clear,,,,false,,7,blue_standard,/home/yuehe/cjn/lisence-plate-forgery/data/images/IPC_2025-08-14.16.24.33.6710.jpg,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/IPC_2025-08-14.16.24.33.6710/03_rectified.jpg,,2026-08-26T11:10:08+08:00
IPC_2025-08-14.16.24.35.0330,clear,,,,false,,7,blue_standard,/home/yuehe/cjn/lisence-plate-forgery/data/images/IPC_2025-08-14.16.24.35.0330.jpg,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/IPC_2025-08-14.16.24.35.0330/03_rectified.jpg,,2026-08-26T11:10:11+08:00
IPC_2025-08-14.16.24.37.1750,clear,,,,false,,7,blue_standard,/home/yuehe/cjn/lisence-plate-forgery/data/images/IPC_2025-08-14.16.24.37.1750.jpg,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/IPC_2025-08-14.16.24.37.1750/03_rectified.jpg,,2026-08-26T11:10:14+08:00
IPC_2025-08-14.16.24.38.8060,clear,,,,false,,7,blue_standard,/home/yuehe/cjn/lisence-plate-forgery/data/images/IPC_2025-08-14.16.24.38.8060.jpg,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/IPC_2025-08-14.16.24.38.8060/03_rectified.jpg,,2026-08-26T11:10:17+08:00
IPC_2025-08-14.16.24.39.9980,clear,,,,false,,7,blue_standard,/home/yuehe/cjn/lisence-plate-forgery/data/images/IPC_2025-08-14.16.24.39.9980.jpg,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/IPC_2025-08-14.16.24.39.9980/03_rectified.jpg,,2026-08-26T11:10:20+08:00
IPC_2025-08-14.16.24.43.8840,clear,,,,false,,7,blue_standard,/home/yuehe/cjn/lisence-plate-forgery/data/images/IPC_2025-08-14.16.24.43.8840.jpg,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/IPC_2025-08-14.16.24.43.8840/03_rectified.jpg,,2026-08-26T11:10:23+08:00
IPC_2025-08-14.16.24.45.2260,clear,,,,false,,7,blue_standard,/home/yuehe/cjn/lisence-plate-forgery/data/images/IPC_2025-08-14.16.24.45.2260.jpg,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/IPC_2025-08-14.16.24.45.2260/03_rectified.jpg,,2026-08-26T11:10:25+08:00
IPUF5016,suspicious,7,,,false,S7,8,green_new_energy,/home/yuehe/cjn/lisence-plate-forgery/data/images/IPUF5016.JPG,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/IPUF5016/03_rectified.jpg,,2026-08-26T11:10:47+08:00
IQNL4399,suspicious,3;6,,,false,S3;S6,8,green_new_energy,/home/yuehe/cjn/lisence-plate-forgery/data/images/IQNL4399.JPG,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/IQNL4399/03_rectified.jpg,,2026-08-26T11:10:53+08:00
IRMG0599,suspicious,5,,,false,S5,8,green_new_energy,/home/yuehe/cjn/lisence-plate-forgery/data/images/IRMG0599.JPG,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/IRMG0599/03_rectified.jpg,,2026-08-26T11:10:56+08:00
ISOL9435,clear,,,,false,,8,green_new_energy,/home/yuehe/cjn/lisence-plate-forgery/data/images/ISOL9435.JPG,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/ISOL9435/03_rectified.jpg,,2026-08-26T11:11:01+08:00
ITUF6289,suspicious,8,,,false,S8,8,green_new_energy,/home/yuehe/cjn/lisence-plate-forgery/data/images/ITUF6289.JPG,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/ITUF6289/03_rectified.jpg,,2026-08-26T11:11:10+08:00
IUIT5429,suspicious,3,,,false,S3,8,green_new_energy,/home/yuehe/cjn/lisence-plate-forgery/data/images/IUIT5429.JPG,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/IUIT5429/03_rectified.jpg,,2026-08-26T11:11:14+08:00
IWQK3230,suspicious,8,,,false,S8,8,green_new_energy,/home/yuehe/cjn/lisence-plate-forgery/data/images/IWQK3230.JPG,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/IWQK3230/03_rectified.jpg,,2026-08-26T11:11:17+08:00
IWXD2543,clear,,,,false,,8,green_new_energy,/home/yuehe/cjn/lisence-plate-forgery/data/images/IWXD2543.JPG,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/IWXD2543/03_rectified.jpg,,2026-08-26T11:11:26+08:00
IXIU4655,suspicious,7,,,false,S7,8,green_new_energy,/home/yuehe/cjn/lisence-plate-forgery/data/images/IXIU4655.JPG,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/IXIU4655/03_rectified.jpg,,2026-08-26T11:11:29+08:00
IXWO4463,suspicious,8,,,false,S8,8,green_new_energy,/home/yuehe/cjn/lisence-plate-forgery/data/images/IXWO4463.JPG,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/IXWO4463/03_rectified.jpg,,2026-08-26T11:11:31+08:00
JBJM1246,suspicious,2;8,,,false,S2;S8,8,green_new_energy,/home/yuehe/cjn/lisence-plate-forgery/data/images/JBJM1246.JPG,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/JBJM1246/03_rectified.jpg,,2026-08-26T11:11:39+08:00
JCNB5151,suspicious,2,,,false,S2,8,green_new_energy,/home/yuehe/cjn/lisence-plate-forgery/data/images/JCNB5151.JPG,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/JCNB5151/03_rectified.jpg,,2026-08-26T11:11:41+08:00
JCTO9267,suspicious,7,,,false,S7,8,green_new_energy,/home/yuehe/cjn/lisence-plate-forgery/data/images/JCTO9267.JPG,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/JCTO9267/03_rectified.jpg,,2026-08-26T11:11:49+08:00
JDLP6132,suspicious,8,,,false,S8,8,green_new_energy,/home/yuehe/cjn/lisence-plate-forgery/data/images/JDLP6132.JPG,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/JDLP6132/03_rectified.jpg,,2026-08-26T11:12:20+08:00
JHDP9097,suspicious,3,,,false,S3,8,green_new_energy,/home/yuehe/cjn/lisence-plate-forgery/data/images/JHDP9097.JPG,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/JHDP9097/03_rectified.jpg,,2026-08-26T11:12:26+08:00
JLNP0601,suspicious,2;7,,,false,S2;S7,8,green_new_energy,/home/yuehe/cjn/lisence-plate-forgery/data/images/JLNP0601.JPG,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/JLNP0601/03_rectified.jpg,,2026-08-26T11:12:32+08:00
JLXE1560,suspicious,2;8,,,false,S2;S8,8,green_new_energy,/home/yuehe/cjn/lisence-plate-forgery/data/images/JLXE1560.JPG,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/JLXE1560/03_rectified.jpg,,2026-08-26T11:12:35+08:00
JOLZ3944,suspicious,2;7,,,false,S2;S7,8,green_new_energy,/home/yuehe/cjn/lisence-plate-forgery/data/images/JOLZ3944.JPG,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/JOLZ3944/03_rectified.jpg,,2026-08-26T11:12:40+08:00
JPMF7711,suspicious,3;5,,,false,S3;S5,8,green_new_energy,/home/yuehe/cjn/lisence-plate-forgery/data/images/JPMF7711.JPG,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/JPMF7711/03_rectified.jpg,,2026-08-26T11:12:47+08:00
